trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
empathetic,forgiving,100,0.2595961803197861,1.2337340004955388,12.33734000495539,9.799108922032882e-22,1.1659699223684695e-19,True,+,0.46
humble,emotional,100,0.3749055877327919,1.2330324605456373,12.330324605456374,1.0141337493755387e-21,1.1916071555162579e-19,True,+,0.54
entertaining,sycophantic,100,0.3995747822523117,1.2323042974907075,12.323042974907073,1.0509248717816957e-21,1.2195918265120912e-19,True,+,0.5
anxious,casual,100,0.6013381063938141,1.2314324768927252,12.314324768927252,1.0967410493645084e-21,1.2572397395154122e-19,True,+,0.54
entertaining,contrarian,100,0.346301665045321,1.2311830541074777,12.311830541074777,1.1102138883882718e-21,1.257350668777079e-19,True,+,0.5
playful,detached,100,-0.45620990574359893,-1.2281115774001128,-12.28111577400113,1.2903979996133603e-21,1.4440168090911413e-19,True,-,0.66
data_driven,challenging,100,0.2231320295482874,1.2276298268787513,12.276298268787514,1.3212095376138953e-21,1.4611023121847783e-19,True,+,0.37
speculative,subversive,98,0.4523754898382693,1.2273377939880743,12.150024277097073,3.392908813289121e-21,3.2215497823149235e-19,True,+,0.42857142857142855
casual,ritualistic,100,-0.41491583481431005,-1.2255908679182124,-12.255908679182122,1.4600076951750223e-21,1.595822364493629e-19,True,-,0.52
playful,sycophantic,100,0.32788119442760943,1.2241695841451512,12.241695841451513,1.565328444611222e-21,1.6912744114190215e-19,True,+,0.44
anxious,serious,100,-0.6053940835595131,-1.2199816117415836,-12.199816117415835,1.9221430649032914e-21,2.0531982738739705e-19,True,-,0.49
anxious,formal,100,-0.6010001984238624,-1.2184629249325896,-12.184629249325894,2.0708154904344853e-21,2.187153439335299e-19,True,-,0.53
anxious,solemn,100,-0.5779848515987396,-1.2173352113153628,-12.173352113153628,2.1886330344753194e-21,2.2859056137853337e-19,True,-,0.48
patient,condescending,100,0.29390831887722013,1.2153375573088454,12.153375573088454,2.414095616296026e-21,2.476841138743924e-19,True,+,0.5
skeptical,risk_taking,100,0.23364771477878093,1.2152529563792838,12.152529563792838,2.4241423911110747e-21,2.476841138743924e-19,True,+,0.32
speculative,deconstructionist,98,0.36573423089801654,1.2148336918268556,12.026239981065213,6.188131451261136e-21,5.336553728610521e-19,True,+,0.42857142857142855
playful,passive_aggressive,100,0.3368504011631012,1.2131874098726587,12.13187409872659,2.682890484182963e-21,2.711738768959124e-19,True,+,0.47
anxious,gregarious,100,0.3169409856945276,1.211927885493918,12.11927885493918,2.8540934094694667e-21,2.851267324795107e-19,True,+,0.58
formal,pedantic,100,0.43419319070875645,1.2117326182090695,12.117326182090693,2.8815999559099483e-21,2.851267324795107e-19,True,+,0.54
speculative,entertaining,98,0.3546183434676151,1.2106313734708039,11.984639151777449,7.575281204299732e-21,6.246284501791007e-19,True,+,0.4489795918367347
anxious,detached,100,-0.406854467689991,-1.2100233915753313,-12.100233915753313,3.1340174671718515e-21,3.057367665586343e-19,True,-,0.64
playful,chaotic,100,0.3039554671570659,1.2098879534437306,12.098879534437307,3.1549432293816513e-21,3.057367665586343e-19,True,+,0.51
playful,charismatic,100,0.23760981595143676,1.208555156386476,12.085551563864762,3.3684947398153874e-21,3.2215497823149235e-19,True,+,0.47
playful,mercurial,100,0.5187970900535583,1.2070011904991729,12.070011904991729,3.635870995303331e-21,3.417718735585131e-19,True,+,0.55
empathetic,condescending,100,0.3779186141490936,1.2044330255880997,12.044330255880997,4.125250102807137e-21,3.8393416798403058e-19,True,+,0.53
empathetic,empathetic,100,0.4795519095659256,1.2031145444956957,12.031145444956955,4.401644254668506e-21,4.0564172543023485e-19,True,+,0.61
speculative,metaphorical,98,0.3078724290339314,1.2011154174452205,11.890435993285168,1.1982263200737387e-20,9.010661926954514e-19,True,+,0.3877551020408163
entertaining,animated,100,0.36059665724635126,1.2009145382087265,12.009145382087263,4.904830820284849e-21,4.476253369968698e-19,True,+,0.69
entertaining,whimsical,100,0.49196431010961533,1.1998185921968205,11.998185921968206,5.1766439175217725e-21,4.678889694683141e-19,True,+,0.54
playful,confrontational,100,-0.33122233659029005,-1.1994319584257076,-11.994319584257077,5.276100297674807e-21,4.723365980775542e-19,True,-,0.56
skeptical,dispassionate,100,-0.31333140686154365,-1.1989662119211,-11.989662119211,5.398456680342781e-21,4.780403344722701e-19,True,-,0.4
playful,ritualistic,100,-0.500421991944313,-1.1988047974365736,-11.988047974365736,5.441522956226905e-21,4.780403344722701e-19,True,-,0.59
playful,disorganized,100,0.567120423913002,1.198288371806113,11.98288371806113,5.581637557089375e-21,4.858091947837049e-19,True,+,0.53
