condition,axis,num_topics,count,overall_mean,overall_std,overall_variance,between_topic_std,between_topic_variance,mean_within_topic_std,mean_within_topic_variance,pooled_within_topic_std,pooled_within_topic_variance
Neutral,collaborative,5,628,0.00405862974892756,0.30867056641264723,0.09527751856950445,0.31715879512349304,0.10058970132418582,0.10061298966497742,0.014890976619055838,0.12111031294258744,0.014667707901051461
Neutral,collectivistic,5,628,0.09831036623733438,0.15838147744617187,0.025084692398032245,0.154131098739979,0.02375639559879315,0.07446764472633288,0.006056388493800112,0.0774511422115369,0.005998679429871713
Neutral,competitive,5,628,-0.6477337983573318,0.41645220059630844,0.1734324353815079,0.44929105769747324,0.20186245452691423,0.09973219655602641,0.013130932307709934,0.11409940510613531,0.013018674245573975
Neutral,conceptual,5,628,0.9407409274369288,0.8123018668594382,0.6598343229033283,0.8938127458003536,0.7989012245551675,0.14384548303464015,0.023638221426914272,0.15309014192144554,0.02343659155352834
Neutral,conciliatory,5,628,2.453970128563559,0.5155445666593171,0.2657862002119431,0.5547155406737865,0.30770933106501125,0.1363286487074124,0.02138549623561926,0.14570352116940008,0.021229516081161817
Neutral,concise,5,628,-2.0141740213533876,0.33011547095158394,0.10897622416158605,0.3317100794340625,0.11003157679815204,0.1403303453264527,0.02141851523136508,0.14588248216120397,0.021281698601513997
Neutral,condescending,5,628,-1.6325456333008541,0.3136046193414516,0.09834785727229677,0.3126779796957275,0.0977675189866018,0.11995332879733936,0.02093381063640983,0.1436007902620702,0.020621186963891078
Neutral,confident,5,628,0.6408338551023963,0.19883179398860773,0.03953408230072815,0.18605162830632635,0.034615208395435415,0.10189687517298181,0.011879758621382509,0.10838613738780119,0.011747554777847313
Neutral,confrontational,5,628,1.7091834689401517,0.2969668215401351,0.08818929309565045,0.25880774542138957,0.06698144909010278,0.1571446096641375,0.034911225351727714,0.18552662999595695,0.03442013043765672
Neutral,conscientious,5,628,2.701982879334954,0.33775446887021465,0.11407808124180079,0.2475025684911509,0.061257521409716846,0.2014883365075352,0.0662122964806351,0.25525968216238454,0.06515750533764159
Neutral,contemporary,5,628,-0.7509478380084987,0.8976165808115061,0.805715526147739,0.9974724449695116,0.9949512784734553,0.09558565163574707,0.009510470947002903,0.09709375083211616,0.009427196450649059
Neutral,contrarian,5,628,-0.3304247129589889,0.6918186372928808,0.47861302690577856,0.7650621866774228,0.5853201494836396,0.09749297229326412,0.012577679426545103,0.11188423529124981,0.012518082106707752
Neutral,convergent,5,628,-0.32512813950087993,0.32037643932056087,0.10264106287172102,0.34041626692085886,0.1158832347843334,0.09512436041880984,0.01010691923163329,0.10008966212895372,0.010017940465088112
Neutral,creative,5,628,1.045336061934377,0.5306034192969215,0.2815399885695847,0.5718368201474678,0.32699734887636744,0.13279099101593209,0.021486024945211016,0.14597610919666418,0.021309024456196427
Neutral,critical,5,628,0.01404435534006471,0.7598505241285575,0.5773728190184435,0.8357366570161259,0.6984557598804897,0.11932955110594308,0.01995614138208717,0.1409365107246137,0.01986310005522915
Neutral,cruel,5,628,-1.8915239454834325,0.29646301337407527,0.08789031829883714,0.30835442442492644,0.09508245106242767,0.10448440863772972,0.0123145516341998,0.11057926956324446,0.012227774857140682
Neutral,cryptic,5,628,-0.9958759774542918,0.6217987992924973,0.38663374680159124,0.6851249973635922,0.4693962620124623,0.1039662723769792,0.013946498545099212,0.11738551790685493,0.01377935981426056
Neutral,curious,5,628,1.971712041053043,0.2771018975070023,0.07678546160198123,0.23122673941258548,0.05346580501937571,0.16664970703888743,0.03458432038938314,0.1849435847226147,0.03420412953005097
Neutral,cynical,5,628,-1.2451781706445535,0.515309497537807,0.2655438782526671,0.5643799335550443,0.31852470939959626,0.09154763867986473,0.010665122064958994,0.10295838806216762,0.010600429672359898
Neutral,data_driven,5,628,-2.2085608900732296,0.4651645014789519,0.2163780134361618,0.47041717416562356,0.22129231774997063,0.19011094825877578,0.04061131968351986,0.20070150160196676,0.04028109274528427
Neutral,decisive,5,628,-0.4727262081578374,0.3487407539796161,0.12162011348627114,0.3718670227320458,0.13828508259559585,0.0953560940272899,0.010577786431814368,0.10239495914387241,0.0104847276580753
Neutral,deconstructionist,5,628,-0.2693468171889615,0.8510754755610295,0.7243294651014325,0.9451068763901529,0.8932270077999517,0.10308978710875812,0.01218310108413306,0.11005757141994027,0.012112669026855252
Neutral,deontological,5,628,3.987908490144523,0.522349327383849,0.2728488198183594,0.5531486144207174,0.3059733896355594,0.1616870526458311,0.0273668685017524,0.16497029513620864,0.027215198277327785
Neutral,detached,5,628,1.7037172596545735,0.3320108910873924,0.11023123180064434,0.26453305067520566,0.06997773489953094,0.16717272227773056,0.055082328971737295,0.2326665523885198,0.05413372460035983
Neutral,deterministic,5,628,-0.03408198317239998,0.5495186435932271,0.30197073965654014,0.5992582590860446,0.35911046108283695,0.11887923188123536,0.016430597615876362,0.1275877094208678,0.016278623595263803
Neutral,diplomatic,5,628,2.2642018510277864,0.4296855094146543,0.18462963700093094,0.44359326699436313,0.19677498652273231,0.1454502316105785,0.0283044238717824,0.1672159058656237,0.027961159174461132
Neutral,disorganized,5,628,-2.516366132125733,0.41818518852404785,0.17487885190089345,0.40144541602735806,0.1611584220493786,0.17555489758409198,0.04689143559136231,0.21485170335838488,0.046161254435999416
Neutral,dispassionate,5,628,0.6543044984625404,0.29102589182870847,0.08469606971469514,0.25073402329280753,0.06286755043659814,0.14192047003536537,0.034918960885036834,0.18533123203088278,0.03434766556608491
