trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
strategic,theatrical,100,0.14694735229015352,0.7021920855551417,7.021920855551416,2.7879720732474936e-10,1.393986036623747e-09,True,+,0.48
patient,stream_of_consciousness,100,0.24156829282641412,0.7021243118293445,7.021243118293445,2.7970132385565547e-10,1.3977631282526112e-09,True,+,0.44
flexible,solemn,100,-0.2792965531349182,-0.7020748275934088,-7.020748275934088,2.803632893591715e-10,1.4003267375006442e-09,True,-,0.34
playful,pacifist,100,0.262628178447485,0.7016664066550764,7.0166640665507645,2.8588648561531085e-10,1.4271550529919927e-09,True,+,0.5
collaborative,animated,100,0.17462992936372757,0.7014676790088538,7.014676790088537,2.8861280362048513e-10,1.4394395392259415e-09,True,+,0.37
adaptable,charismatic,100,0.19235420312732457,0.7014647217966281,7.0146472179662815,2.886535671745638e-10,1.4394395392259415e-09,True,+,0.51
strategic,impatient,100,0.18579012393951416,0.7008819483478019,7.008819483478019,2.9679915599143765e-10,1.4792746905193607e-09,True,+,0.32
data_driven,ascetic,100,-0.13226092413067816,-0.7006406128365139,-7.006406128365138,3.0023869788457077e-10,1.4956246741467755e-09,True,-,0.41
factual,historical,100,0.3958807149529457,0.7005424076473811,7.005424076473811,3.0164961090711217e-10,1.5018571729485457e-09,True,+,0.45
stoic,rebellious,90,0.2625051001707713,0.7005100736964982,6.645622070320024,2.339570585631988e-09,1.0162644872893108e-08,True,+,0.4
calm,risk_taking,100,0.17667694479227067,0.7004670298174812,7.004670298174812,3.0273701891854747e-10,1.5064732545443866e-09,True,+,0.4
patient,absolutist,100,-0.24407800972461702,-0.700448295740229,-7.004482957402289,3.030078807369459e-10,1.5070233221837522e-09,True,-,0.34
spontaneous,effusive,100,0.1622697150707245,0.700410204178993,7.00410204178993,3.035593585586291e-10,1.5082029080329146e-09,True,+,0.3
strategic,charismatic,100,0.15733260536566376,0.7004097495167527,7.004097495167527,3.0356594702109304e-10,1.5082029080329146e-09,True,+,0.5
confident,passionate,100,0.23423720121383668,0.7001879159330168,7.001879159330167,3.067974744952158e-10,1.5234528580322391e-09,True,+,0.44
flexible,confrontational,100,-0.23030854940414427,-0.7000633932231418,-7.000633932231418,3.0862635520142974e-10,1.5314474211120358e-09,True,-,0.36
inclusive,eloquent,100,0.2589733375236392,0.7000561354709768,7.000561354709768,3.087332832986498e-10,1.5314474211120358e-09,True,+,0.39
confident,rebellious,100,0.248398473598063,0.7000168791477105,7.000168791477106,3.093122813718236e-10,1.5335102557463829e-09,True,+,0.46
independent,enigmatic,100,0.18560612976551055,0.6997316485326381,6.997316485326381,3.1355163258136216e-10,1.5537086696177146e-09,True,+,0.41
collaborative,enigmatic,100,0.19122087240219116,0.6996672086728127,6.996672086728128,3.14517340218532e-10,1.5576728124626982e-09,True,+,0.36
inclusive,creative,100,0.2709414219856262,0.6995992214961279,6.995992214961278,3.1553940394204573e-10,1.5619117414719484e-09,True,+,0.43
inquisitive,passionate,100,0.18716382801532747,0.6994680218934163,6.994680218934162,3.1752106476380343e-10,1.5708936888314486e-09,True,+,0.33
playful,reserved,100,-0.27098568439483645,-0.6990597406691726,-6.990597406691727,3.237670551566691e-10,1.6009522979866857e-09,True,-,0.47
conscientious,dramatic,100,0.1814038398861885,0.6988452019917823,6.988452019917824,3.270977632284802e-10,1.61657149019333e-09,True,+,0.43
formal,ethereal,100,0.1412630236148834,0.6987579711580525,6.9875797115805245,3.284617089540914e-10,1.6224593085488487e-09,True,+,0.39
open_ended,paranoid,100,0.22247779250144958,0.6986934625933662,6.986934625933662,3.2947399164345887e-10,1.6266047906767402e-09,True,+,0.35
formal,creative,100,0.2136794400215149,0.6985284058047783,6.985284058047782,3.320781954632156e-10,1.6386010694772844e-09,True,+,0.35
optimistic,collaborative,100,0.1889200548827648,0.6984661372379019,6.984661372379018,3.3306593541715587e-10,1.6426126930331927e-09,True,+,0.45
traditional,relativist,95,0.33486005754063003,0.6983325456603506,6.806503706838353,9.2741978845588e-10,4.27340490759082e-09,True,+,0.35789473684210527
agreeable,absolutist,100,-0.250562287569046,-0.6982288533012377,-6.982288533012377,3.3685662640577145e-10,1.6595661887915366e-09,True,-,0.27
stoic,esoteric,90,0.18977344731489817,0.6981438667208417,6.623174259944665,2.590217936401933e-09,1.1168829634026684e-08,True,+,0.43333333333333335
collaborative,impatient,100,0.19090253829956055,0.6979630001885744,6.979630001885744,3.4115451715733316e-10,1.6798598539962975e-09,True,+,0.45
narrative,meditative,100,0.15372419506311416,0.6979265485049377,6.979265485049377,3.4174803021209365e-10,1.6819013005202515e-09,True,+,0.42
skeptical,stoic,100,-0.24504670023918151,-0.6978695637937858,-6.978695637937858,3.426779163649652e-10,1.685595193004015e-09,True,-,0.42
playful,data_driven,100,-0.3392051368951797,-0.6977356978813904,-6.977356978813905,3.448722370723889e-10,1.6955015839332926e-09,True,-,0.39
intuitive,flippant,100,0.2853852152824402,0.6973220461714996,6.973220461714996,3.517411489172917e-10,1.7283673809840784e-09,True,+,0.36
empathetic,romantic,100,0.18047340095043182,0.6972980229257453,6.972980229257454,3.5214420686203397e-10,1.7294438581520998e-09,True,+,0.48
verbose,iconoclastic,100,0.2752786019444466,0.6972111797735757,6.972111797735757,3.536050675652478e-10,1.7357115588059159e-09,True,+,0.39
inquisitive,iconoclastic,100,0.2936466446518898,0.6970705773103711,6.9707057731037105,3.559829996165948e-10,1.7464719187870517e-09,True,+,0.4
anxious,quantitative,100,-0.2678414285182953,-0.6970083238511877,-6.970083238511878,3.570409123545835e-10,1.7507483443573733e-09,True,-,0.43
open_ended,flippant,100,0.22461511373519896,0.6969486397823629,6.96948639782363,3.58058086479446e-10,1.7548206532360753e-09,True,+,0.26
open_ended,arrogant,100,0.22203157544136048,0.6966620776566071,6.966620776566071,3.629819901645253e-10,1.7780253817334744e-09,True,+,0.4
serious,dispassionate,100,-0.24030998453497887,-0.6961973745822109,-6.9619737458221085,3.711098237371277e-10,1.8168918453796879e-09,True,-,0.46
serious,esoteric,100,0.19857302889227868,0.6961621293338847,6.961621293338847,3.717335826028078e-10,1.81899826989401e-09,True,+,0.38
agreeable,introspective,100,0.2492680549621582,0.695840879168474,6.95840879168474,3.7746705850420296e-10,1.8460927939331466e-09,True,+,0.43
confident,dramatic,100,0.20592913776636124,0.6955263504967182,6.955263504967182,3.8316543608715636e-10,1.872987571096864e-09,True,+,0.45
resilient,grounded,100,-0.24968268990516662,-0.6954617447185569,-6.954617447185569,3.8434642026721563e-10,1.877783965962488e-09,True,-,0.4
entertaining,spiritual,100,0.20574241882190109,0.6953779534887624,6.953779534887624,3.8588348489017495e-10,1.884314159983192e-09,True,+,0.37
pessimistic,philosophical,100,0.2843024232983589,0.6953117555598244,6.953117555598244,3.8710212326374985e-10,1.889283467642393e-09,True,+,0.29
playful,accommodating,100,0.16879999041557311,0.6952782570502757,6.952782570502757,3.8772024980706897e-10,1.8913182917417997e-09,True,+,0.53
inspirational,paranoid,100,0.29073732137680053,0.6952469937714587,6.952469937714587,3.882980132100715e-10,1.8931542137835437e-09,True,+,0.43
empathetic,agreeable,100,0.22438905239105225,0.6950509744454023,6.950509744454023,3.919400533555669e-10,1.909920425890269e-09,True,+,0.36
resilient,ritualistic,100,-0.21148927062749862,-0.6949582915469412,-6.949582915469413,3.9367386628525147e-10,1.9171951489054552e-09,True,-,0.29
flexible,gregarious,100,0.20048126757144927,0.6949493874994228,6.9494938749942285,3.9384083324855683e-10,1.9171951489054552e-09,True,+,0.41
problem_solving,narrative,100,0.17483248427510262,0.6949095420938622,6.949095420938622,3.94588866381221e-10,1.919842310550454e-09,True,+,0.35
grounded,artistic,100,0.2027093067765236,0.6945423260189506,6.945423260189505,4.0154935503484193e-10,1.951687661493027e-09,True,+,0.45
inspirational,confident,100,0.21178015556186439,0.6941728737067994,6.941728737067994,4.086749682897833e-10,1.9852944195989474e-09,True,+,0.41
strategic,arrogant,100,0.2201831030845642,0.6937272423241847,6.937272423241846,4.1743668988975936e-10,2.0268103744647406e-09,True,+,0.41
traditional,pedantic,95,0.13579151500996792,0.6936784045469312,6.761140750554133,1.1450779163769832e-09,5.21571097157e-09,True,+,0.37894736842105264
adaptable,agreeable,100,0.1895857894420624,0.6936164514572402,6.9361645145724005,4.1964371679713127e-10,2.0364744129545867e-09,True,+,0.44
reactive,humble,100,0.20391136303544044,0.6932226878897622,6.932226878897622,4.275817060619264e-10,2.073925715677042e-09,True,+,0.44
serious,eclectic,100,0.2520105216652155,0.6930409099157375,6.930409099157376,4.3129622843538033e-10,2.0897858491198844e-09,True,+,0.39
cautious,playful,100,0.21703923553228377,0.693028675557399,6.93028675557399,4.3154737511865447e-10,2.0899254642531436e-09,True,+,0.36
spontaneous,risk_taking,100,0.24612280935049058,0.6928837762031518,6.928837762031518,4.3453290774919423e-10,2.103300377364792e-09,True,+,0.47
independent,relativist,100,0.31311992153525353,0.6926828329255803,6.9268283292558035,4.387070684502004e-10,2.12241196265151e-09,True,+,0.4
adaptable,eloquent,100,0.23935830283910037,0.6925449713173888,6.925449713173888,4.4159379328559474e-10,2.135278630084666e-09,True,+,0.45
strategic,philosophical,100,0.24717676386237145,0.6919337775055779,6.919337775055779,4.5462004971195523e-10,2.1971354587621488e-09,True,+,0.34
entertaining,deterministic,100,0.23401946295052767,0.6917804130789319,6.917804130789319,4.579479712287688e-10,2.2120816698614728e-09,True,+,0.38
calm,introspective,100,0.22271069526672363,0.6916629660814779,6.916629660814779,4.605128101765735e-10,2.2221870716939374e-09,True,+,0.36
patient,spiritual,100,0.16432960368692875,0.6913140571118175,6.913140571118175,4.682166015056699e-10,2.2582021827364277e-09,True,+,0.37
resilient,contrarian,100,0.3336383576691151,0.6909284677383349,6.90928467738335,4.768788341388219e-10,2.298800533797398e-09,True,+,0.41
playful,urgent,100,-0.2067638486251235,-0.6908961670891105,-6.908961670891104,4.776116301641973e-10,2.300464820267152e-09,True,-,0.34
independent,critical,100,0.2882045531272888,0.6908916786819906,6.908916786819906,4.777135456554767e-10,2.300464820267152e-09,True,+,0.4
confident,bombastic,100,0.20451047509908676,0.6905802692625729,6.905802692625729,4.848373712609411e-10,2.333574649182205e-09,True,+,0.44
conscientious,relativist,100,0.26692956950515506,0.690562797834329,6.905627978343289,4.852401516326714e-10,2.33431802730149e-09,True,+,0.36
inquisitive,eclectic,100,0.2646334343403578,0.6905284844294701,6.905284844294701,4.860321661024547e-10,2.33693215414991e-09,True,+,0.34
flexible,disorganized,100,0.22442298054695128,0.6904821779144095,6.904821779144096,4.871030331930153e-10,2.3408836973488467e-09,True,+,0.29
adaptable,traditional,100,-0.2289237615466118,-0.6902924088770973,-6.902924088770974,4.915160273153439e-10,2.3608843417292965e-09,True,-,0.33
open_ended,zealous,100,0.20010350465774537,0.6902650133147444,6.902650133147444,4.921563613065087e-10,2.362752704944424e-09,True,+,0.48
traditional,qualitative,95,0.3027954515657927,0.6901127535607416,6.726387083686378,1.3454057278917865e-09,6.077277194705812e-09,True,+,0.4842105263157895
flexible,introspective,100,0.1960215425491333,0.6896114481893237,6.896114481893238,5.076799359897989e-10,2.436034404443139e-09,True,+,0.39
grounded,enigmatic,100,0.1542086386680603,0.6895601054415302,6.895601054415303,5.089197834197607e-10,2.4407377368090563e-09,True,+,0.4
curious,forgiving,100,0.16271213363856077,0.6894746829861192,6.894746829861193,5.109892516315735e-10,2.4494130368877057e-09,True,+,0.3
transparent,enigmatic,100,0.15707543313503267,0.6894618901586373,6.894618901586373,5.11299890964727e-10,2.4496528924915565e-09,True,+,0.42
independent,gregarious,100,0.1552522997558117,0.6893738930807191,6.89373893080719,5.134417367994e-10,2.4586613988356394e-09,True,+,0.41
grounded,circumspect,100,0.215611013174057,0.6892924473171854,6.892924473171854,5.154320412936733e-10,2.4669354318536297e-09,True,+,0.37
stoic,whimsical,90,0.19616526861985525,0.6892924334220933,6.539202190601357,3.78684273340247e-09,1.594817280196381e-08,True,+,0.43333333333333335
inclusive,empathetic,100,0.2698566809296608,0.6892814302556725,6.892814302556724,5.157018532277916e-10,2.4669706973746772e-09,True,+,0.43
problem_solving,risk_taking,100,0.19060565650463104,0.6890403928452786,6.890403928452786,5.216400836272306e-10,2.4941082330091395e-09,True,+,0.52
humble,disorganized,100,0.28168478041887285,0.6890213497720425,6.890213497720425,5.221121076187602e-10,2.4950959896371865e-09,True,+,0.39
speculative,futuristic,100,0.2964480972662568,0.6888571067466778,6.888571067466779,5.262008259527461e-10,2.513357603636084e-09,True,+,0.22
formal,deconstructionist,100,0.23603790357708931,0.6886195030467732,6.886195030467731,5.32171989455838e-10,2.5392978177080595e-09,True,+,0.37
agreeable,conscientious,100,-0.19123286247253418,-0.6878420881483372,-6.878420881483372,5.521819170088723e-10,2.6334398883223744e-09,True,-,0.3
anxious,urgent,100,-0.20514148890972136,-0.6877009691432682,-6.877009691432682,5.558932731848219e-10,2.6497955212663924e-09,True,-,0.45
methodical,esoteric,100,0.2073693959414959,0.6875382046589574,6.875382046589574,5.602045806006004e-10,2.6689929334240462e-09,True,+,0.41
inquisitive,solemn,100,-0.26691763401031493,-0.6874746681171386,-6.874746681171387,5.618965086411812e-10,2.675697660196101e-09,True,-,0.28
big_picture,forgiving,100,0.1753537292778492,0.687437402929139,6.874374029291391,5.628912046339211e-10,2.6790771258525864e-09,True,+,0.39
flexible,stream_of_consciousness,100,0.22946905702352524,0.6874080289642022,6.874080289642021,5.636764940547362e-10,2.68145700613083e-09,True,+,0.45
big_picture,theatrical,100,0.17648812681436538,0.6873150354397991,6.873150354397991,5.661697627671717e-10,2.691955371781191e-09,True,+,0.45
spontaneous,chaotic,100,0.2363715148717165,0.6871460844579783,6.871460844579783,5.707275200178648e-10,2.712254139619782e-09,True,+,0.42
supportive,stoic,100,-0.19716513991355897,-0.6869741341672738,-6.8697413416727375,5.754034958957083e-10,2.7330939168366134e-09,True,-,0.4
speculative,socratic,100,0.27510491132736203,0.6868330738195128,6.868330738195127,5.792677694624508e-10,2.7500591075490087e-09,True,+,0.38
optimistic,innovative,100,0.2861432671546936,0.6867514433691683,6.867514433691683,5.815157200194899e-10,2.759337591208079e-09,True,+,0.35
big_picture,decisive,100,-0.2121107845008373,-0.6865923191158585,-6.8659231911585845,5.859225674315176e-10,2.7788456780304064e-09,True,-,0.42
open_ended,creative,100,0.1930040454864502,0.6865487356178868,6.865487356178868,5.871353440896203e-10,2.783193259930626e-09,True,+,0.33
anxious,whimsical,100,0.17769535079598428,0.6860645030242276,6.860645030242276,6.007782301879013e-10,2.846429114801548e-09,True,+,0.38
pessimistic,urgent,100,-0.24375844698399304,-0.6858782695103015,-6.858782695103014,6.061083946892655e-10,2.8702362267400987e-09,True,-,0.41
resilient,closure_seeking,100,-0.24340558767318726,-0.6857826606076857,-6.857826606076857,6.088629684215704e-10,2.8818287528513406e-09,True,-,0.42
inquisitive,gregarious,100,0.1639559668302536,0.6855276398541993,6.855276398541994,6.162711107391481e-10,2.9154244795913396e-09,True,+,0.41
intuitive,fatalistic,100,0.22404304653406143,0.6854522499312512,6.854522499312512,6.184781689553618e-10,2.923363002997141e-09,True,+,0.43
casual,witty,100,0.20481544375419616,0.6854490789477053,6.854490789477053,6.185711715916291e-10,2.923363002997141e-09,True,+,0.48
inquisitive,detached,100,-0.19848230898380279,-0.6851778792197144,-6.851778792197143,6.265767141553942e-10,2.9597091020405553e-09,True,-,0.36
flexible,rebellious,100,0.24413966953754426,0.6851657845147183,6.851657845147183,6.269361174282921e-10,2.9599193891642116e-09,True,+,0.48
traditional,eclectic,95,0.2989762527377982,0.6851370250380836,6.677889681060431,1.6841190711486134e-09,7.509828875140876e-09,True,+,0.35789473684210527
flexible,whimsical,100,0.1793385535478592,0.6846635324707394,6.846635324707394,6.420425356646966e-10,3.029718792795255e-09,True,+,0.45
playful,socratic,100,0.28785361260175707,0.6846479449034857,6.846479449034856,6.425170902713564e-10,3.0304368532617915e-09,True,+,0.39
formal,humble,100,-0.19603516221046446,-0.6843509995562084,-6.8435099955620835,6.516240400394275e-10,3.0718485337866696e-09,True,-,0.4
stoic,metaphorical,90,0.20679523845513662,0.6843345801186741,6.492167864369973,4.681441393365645e-09,1.9368639567621948e-08,True,+,0.45555555555555555
skeptical,mischievous,100,0.20284805774688722,0.6840720308556015,6.8407203085560155,6.602960562890879e-10,3.111169388028785e-09,True,+,0.31
reactive,relativist,100,0.271913125179708,0.6838374705262196,6.838374705262196,6.676759551688998e-10,3.1430480072243577e-09,True,+,0.36
flexible,passive_aggressive,100,0.20124353170394899,0.6838357458916924,6.838357458916923,6.677305181305364e-10,3.1430480072243577e-09,True,+,0.41
collaborative,pacifist,100,0.17853321865200997,0.6834453277339635,6.834453277339636,6.8019664478277e-10,3.196924230479019e-09,True,+,0.45
data_driven,forgiving,100,-0.15951198823750018,-0.6834264759683266,-6.8342647596832675,6.808043826115542e-10,3.1981815075205444e-09,True,-,0.36
agreeable,submissive,100,0.19314087867736818,0.6834031055086928,6.834031055086927,6.81558539212261e-10,3.2001250092883386e-09,True,+,0.26
inclusive,detached,100,-0.2590220057964325,-0.6828104272678659,-6.828104272678659,7.009629757556611e-10,3.2879500858798475e-09,True,-,0.49
narrative,introspective,100,0.34773409485816953,0.6826680360689819,6.826680360689819,7.057057990789041e-10,3.3085458909434907e-09,True,+,0.46
entertaining,moderate,100,-0.37918432235717775,-0.6823402286231157,-6.823402286231158,7.167456455455996e-10,3.3586286481199587e-09,True,-,0.43
practical,solemn,100,-0.23855021476745605,-0.6822525229866993,-6.822525229866993,7.197282630056093e-10,3.370924600026272e-09,True,-,0.35
entertaining,competitive,100,0.18981338504701853,0.682021106188079,6.82021106188079,7.276571998370898e-10,3.406363385691556e-09,True,+,0.36
playful,grandiose,100,0.3262919317185879,0.681852170953839,6.81852170953839,7.334999049900475e-10,3.4309721517022025e-09,True,+,0.52
inquisitive,socratic,100,0.21354671239852904,0.6818480201608129,6.8184802016081285,7.336440452044072e-10,3.4309721517022025e-09,True,+,0.4
independent,solemn,100,-0.25443028211593627,-0.6815199949950707,-6.815199949950706,7.451241475732299e-10,3.4829273929330487e-09,True,-,0.32
entertaining,radical,100,0.2688372076675296,0.6815007829292212,6.815007829292213,7.458020101908501e-10,3.484363268287272e-09,True,+,0.29
traditional,socratic,95,0.24149421390734221,0.681411417599603,6.641576951548069,1.9917955882908646e-09,8.757192951325598e-09,True,+,0.37894736842105264
casual,sycophantic,100,0.21663882210850716,0.6811504028615762,6.811504028615762,7.582721740529529e-10,3.5408636046188562e-09,True,+,0.41
strategic,innovative,100,0.21552337411791087,0.6810127974090231,6.810127974090231,7.632258624257434e-10,3.562225971599795e-09,True,+,0.31
transparent,introspective,100,0.1994164252281189,0.6809378009478626,6.8093780094786265,7.659391505716511e-10,3.573115640383881e-09,True,+,0.36
big_picture,arrogant,100,0.19904321789741516,0.6809267028631835,6.809267028631835,7.663414771290345e-10,3.573219188994506e-09,True,+,0.35
formal,condescending,100,0.15648676812648774,0.6808422703719671,6.808422703719671,7.69409172561389e-10,3.5857442846192645e-09,True,+,0.27
pessimistic,nihilistic,100,0.31722387939691543,0.6808262788097438,6.808262788097437,7.699915636225789e-10,3.5866802269832713e-09,True,+,0.46
inclusive,animated,100,0.17130228415131568,0.6804595353217995,6.804595353217995,7.834682817678683e-10,3.6476482657840327e-09,True,+,0.45
empathetic,paranoid,100,0.22970003843307496,0.6804362696717521,6.80436269671752,7.843310574607585e-10,3.6494539705951876e-09,True,+,0.33
optimistic,quantitative,100,-0.36222661554813385,-0.680428144136551,-6.804281441365509,7.846326036779653e-10,3.6494539705951876e-09,True,-,0.51
strategic,ethereal,100,0.13293078452348708,0.6802041994994913,6.802041994994913,7.929887181843913e-10,3.6851080861079215e-09,True,+,0.37
inquisitive,pacifist,100,0.1809531942009926,0.680201704639781,6.802017046397811,7.930823040634389e-10,3.6851080861079215e-09,True,+,0.4
open_ended,philosophical,100,0.23126232355833054,0.6798022150101978,6.798022150101978,8.08209659561687e-10,3.7534202652848036e-09,True,+,0.34
reactive,absolutist,100,-0.2825517863035202,-0.6797164562323362,-6.7971645623233625,8.114941132511372e-10,3.765076339862137e-09,True,-,0.41
flexible,mercurial,100,0.2672211933135986,0.6796750572950138,6.796750572950137,8.130843658303562e-10,3.770593507057399e-09,True,+,0.35
open_ended,conscientious,100,-0.17685927629470824,-0.6789209468000528,-6.789209468000528,8.425977892317829e-10,3.905532159161124e-09,True,-,0.35
pessimistic,forgiving,100,0.2119655917584896,0.6788780506092182,6.788780506092183,8.443081199053914e-10,3.911530964569087e-09,True,+,0.38
open_ended,essentialist,100,-0.19541507422924043,-0.6787821094205612,-6.787821094205611,8.481458761683257e-10,3.925441278179351e-09,True,-,0.41
stoic,bombastic,90,0.18605454431639779,0.6787752062314992,6.439427012826164,5.93480101652926e-09,2.40981121189525e-08,True,+,0.43333333333333335
agreeable,circumspect,100,0.18080748796463011,0.6787307893559059,6.78730789355906,8.502058201706105e-10,3.93303873504121e-09,True,+,0.42
casual,contrarian,100,0.3361479436606169,0.6786320212663398,6.786320212663398,8.54184234362512e-10,3.94949916527674e-09,True,+,0.46
confident,esoteric,100,0.18590583086013793,0.6780564860161327,6.780564860161326,8.777362337076924e-10,4.056401473378716e-09,True,+,0.35
inquisitive,grandiose,100,0.17906293272972107,0.6778787441685131,6.7787874416851315,8.851388378793085e-10,4.08860200298059e-09,True,+,0.35
stoic,deconstructionist,90,0.29088933683103985,0.6776680043416282,6.428923173421258,6.221465731743975e-09,2.5164276195522106e-08,True,+,0.4
skeptical,nihilistic,100,0.2492682483792305,0.6774867113680492,6.774867113680492,9.016854063974734e-10,4.162987632679888e-09,True,+,0.44
verbose,witty,100,0.21852977752685546,0.6773109143198908,6.7731091431989086,9.092043634279736e-10,4.195641146893938e-09,True,+,0.43
independent,confrontational,100,-0.2296922266483307,-0.6772009822364747,-6.772009822364748,9.139377336832154e-10,4.215414473318069e-09,True,-,0.36
humble,impatient,100,0.25120540753006937,0.6771254272968091,6.771254272968091,9.172050530097493e-10,4.2284097588482805e-09,True,+,0.45
adaptable,enigmatic,100,0.16779241532087327,0.6764441916793159,6.764441916793159,9.471915310971965e-10,4.360859458541873e-09,True,+,0.39
resilient,accommodating,100,0.11418092548847199,0.676441159886152,6.764411598861519,9.47327129185373e-10,4.360859458541873e-09,True,+,0.37
confident,mischievous,100,0.17041325449943542,0.676166409511236,6.76166409511236,9.596955379690759e-10,4.415632920660456e-09,True,+,0.42
reactive,submissive,100,0.25026506900787354,0.6757141208774696,6.757141208774696,9.804051679018017e-10,4.5087126116814755e-09,True,+,0.37
inquisitive,inquisitive,100,0.1835679006576538,0.6754116150076634,6.7541161500766345,9.945026707584156e-10,4.571308119867534e-09,True,+,0.39
proactive,deconstructionist,100,0.27914227560162547,0.6751422595147787,6.751422595147788,1.0072240152405447e-09,4.627519913617361e-09,True,+,0.43
curious,rhetorical,100,0.2521608750522137,0.6750640203471557,6.750640203471558,1.0109492487022122e-09,4.642365870933461e-09,True,+,0.39
speculative,competitive,100,0.18554068006575108,0.6749757905852412,6.7497579058524115,1.015166527959389e-09,4.659455743563602e-09,True,+,0.35
traditional,gregarious,95,0.1716263057369935,0.674942895629089,6.578529598186591,2.663560984598829e-09,1.145355592645425e-08,True,+,0.4105263157894737
adaptable,closure_seeking,100,-0.25742004871368407,-0.674925867648883,-6.7492586764888305,1.0175604935862772e-09,4.668164294636899e-09,True,-,0.41
playful,misanthropic,100,0.3461707246303558,0.6747180683583169,6.74718068358317,1.0275853084843664e-09,4.711854585245387e-09,True,+,0.36
spontaneous,whimsical,100,0.20040382742881774,0.6745596979346796,6.7455969793467965,1.0352911093799856e-09,4.744873928899007e-09,True,+,0.46
accessible,spontaneous,100,0.1971256196498871,0.6744055608396042,6.744055608396042,1.0428458338075258e-09,4.777169024264494e-09,True,+,0.37
traditional,inquisitive,95,0.21259912566134803,0.6743870626597409,6.57311200854429,2.7308010365359117e-09,1.1726601070551654e-08,True,+,0.35789473684210527
patient,libertarian,100,0.2956442427635193,0.6742756367499924,6.742756367499923,1.0492561593792065e-09,4.804192838852675e-09,True,+,0.27
transparent,ironic,100,0.1860780358314514,0.6741128441544947,6.741128441544946,1.0573432468198576e-09,4.83886393383966e-09,True,+,0.33
curious,decisive,100,-0.2270149603486061,-0.6740419430859321,-6.740419430859321,1.0608846695627832e-09,4.8527084641801275e-09,True,-,0.4
curious,artistic,100,0.22121728748083114,0.6739949178352358,6.739949178352358,1.0632399957006793e-09,4.861116711861082e-09,True,+,0.42
collaborative,dramatic,100,0.19087777256965638,0.6739589673837287,6.739589673837287,1.0650441143151004e-09,4.866997897210473e-09,True,+,0.38
problem_solving,playful,100,0.17091233968734743,0.6738588918371479,6.738588918371479,1.070082221923985e-09,4.887644745425392e-09,True,+,0.38
supportive,stream_of_consciousness,100,0.20412324756383896,0.6735021863206361,6.735021863206361,1.0882324536441556e-09,4.968132619842186e-09,True,+,0.47
humble,closure_seeking,100,-0.34534634530544284,-0.6730626700274256,-6.730626700274256,1.1110157302977149e-09,5.069683429513844e-09,True,-,0.51
casual,iconoclastic,100,0.2991680784523487,0.6724697545936801,6.724697545936801,1.1425002259143566e-09,5.210821020667129e-09,True,+,0.4
practical,impatient,100,0.1844393277168274,0.6724580247554471,6.724580247554472,1.1431319172132625e-09,5.211173628421274e-09,True,+,0.4
spontaneous,diplomatic,100,-0.22233566761016846,-0.6724189825443141,-6.724189825443141,1.145236962268136e-09,5.21571097157e-09,True,-,0.4
playful,ironic,100,0.3613979935646057,0.6722992050282567,6.722992050282567,1.1517189884977665e-09,5.242691763621794e-09,True,+,0.42
reactive,essentialist,100,-0.20426769495010377,-0.6721977966151543,-6.7219779661515435,1.1572352979522217e-09,5.262705273706282e-09,True,-,0.52
educational,pedantic,100,0.15243782566860317,0.6718801015523547,6.718801015523547,1.174686739032266e-09,5.339485177419391e-09,True,+,0.45
patient,enigmatic,100,0.18613946199417114,0.6716546201649333,6.716546201649333,1.18723049326428e-09,5.393893976164443e-09,True,+,0.42
proactive,mischievous,100,0.1796251916885376,0.671606968660932,6.71606968660932,1.1898983092004258e-09,5.4034029499922715e-09,True,+,0.44
speculative,forgiving,100,0.1679138547182083,0.6715111712604807,6.715111712604807,1.1952795814293044e-09,5.4252187665067415e-09,True,+,0.38
big_picture,fatalistic,100,0.1689365392923355,0.6708677175815367,6.708677175815367,1.2320538998928215e-09,5.589433715729982e-09,True,+,0.42
optimistic,condescending,100,0.26842451594769956,0.670814629340885,6.708146293408849,1.2351374891722287e-09,5.600719921958007e-09,True,+,0.44
entertaining,quantitative,100,-0.335027402639389,-0.6706086771528906,-6.7060867715289065,1.2471724994120685e-09,5.652565812185845e-09,True,-,0.45
speculative,materialist,100,-0.19854070782661437,-0.670325010197573,-6.70325010197573,1.2639390027948325e-09,5.725795964468157e-09,True,-,0.3
adaptable,data_driven,100,-0.2614053440093994,-0.6703040943665727,-6.703040943665727,1.2651840508562467e-09,5.728675374782619e-09,True,-,0.4
formal,deterministic,100,0.17210581891238688,0.6700035084991148,6.700035084991149,1.2832114966930823e-09,5.806605078318789e-09,True,+,0.34
skeptical,educational,100,-0.1639889359474182,-0.669996574285319,-6.69996574285319,1.2836303566751535e-09,5.806605078318789e-09,True,-,0.27
playful,eclectic,100,0.24558765769004823,0.6696528638869503,6.696528638869503,1.304562520191426e-09,5.898454877248391e-09,True,+,0.35
pessimistic,fatalistic,100,0.2600460659712553,0.6693456154560685,6.693456154560685,1.3235597755948397e-09,5.981472062784372e-09,True,+,0.43
flexible,risk_taking,100,0.22098006404936313,0.6689433345771247,6.689433345771248,1.3488471987679625e-09,6.0898960943414256e-09,True,+,0.49
