trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
speculative,philosophical,98,0.39222538053077094,1.3453097167668802,13.317886729308203,1.2566055927368316e-23,6.249784429484771e-22,True,+,0.29591836734693877
spontaneous,forgiving,100,0.2147545513510704,1.3437352636657574,13.437352636657574,4.773801213181588e-24,2.549643829767439e-22,True,+,0.32
humble,accommodating,100,0.25798397332429884,1.340085296749342,13.40085296749342,5.685001105140495e-24,3.019153129283653e-22,True,+,0.53
spontaneous,dispassionate,100,-0.3041749681532383,-1.3396914583550736,-13.396914583550736,5.7932247077925625e-24,3.05934338501405e-22,True,-,0.43
narrative,emotional,100,0.4452597713470459,1.3373338456352728,13.373338456352727,6.485772530321899e-24,3.4059364125712766e-22,True,+,0.48
playful,manic,100,0.6087669467926026,1.3368657045460175,13.368657045460175,6.632888729648188e-24,3.4638418921496096e-22,True,+,0.61
anxious,condescending,100,0.3919739037752151,1.336446392499067,13.364463924990671,6.767504398562068e-24,3.51461554400461e-22,True,+,0.52
anxious,entertaining,100,0.49048807606101036,1.3331177309800304,13.331177309800305,7.938280905453919e-24,4.07758691318398e-22,True,+,0.55
speculative,spontaneous,98,0.43457736135745534,1.3331034626892677,13.197050978871882,2.228337205958506e-23,1.036948996832176e-21,True,+,0.5204081632653061
anxious,detached,100,-0.4356038933992386,-1.3321980149343124,-13.321980149343126,8.296265456298272e-24,4.2312442511127045e-22,True,-,0.69
entertaining,artistic,100,0.45797032907605173,1.3321197970063934,13.321197970063936,8.327448792083514e-24,4.2312442511127045e-22,True,+,0.47
entertaining,creative,100,0.4080138385295868,1.3303762108008483,13.303762108008485,9.053975833442616e-24,4.5756652061484185e-22,True,+,0.56
entertaining,metaphorical,100,0.531730900555849,1.3236350800790444,13.236350800790444,1.2514713597526399e-23,6.249784429484771e-22,True,+,0.56
entertaining,stoic,100,-0.5126525658369064,-1.3235892639560183,-13.235892639560184,1.254229722994514e-23,6.249784429484771e-22,True,-,0.55
empathetic,dispassionate,100,-0.38175332799553874,-1.3221761477845093,-13.221761477845094,1.342373081513944e-23,6.641214192753196e-22,True,-,0.5
anxious,ritualistic,100,-0.4751834273338318,-1.3217131450665613,-13.217131450665613,1.372585862618724e-23,6.755134611840841e-22,True,-,0.6
anxious,gregarious,100,0.3375093707442284,1.320781380891908,13.20781380891908,1.435473807611066e-23,7.0278405164291775e-22,True,+,0.58
casual,urgent,100,-0.29295838963240384,-1.3201120173619556,-13.201120173619556,1.482430643562828e-23,7.220128523052116e-22,True,-,0.53
formal,pedantic,100,0.6183462604321539,1.3195172097721666,13.195172097721665,1.5254506370623332e-23,7.391358756899966e-22,True,+,0.67
speculative,challenging,98,0.3212089502841842,1.3185535429264779,13.05301412185204,4.4198746024433064e-23,1.97523292625786e-21,True,+,0.47959183673469385
entertaining,effusive,100,0.45029060512781144,1.315460051568535,13.15460051568535,1.854312264472239e-23,8.938736044122588e-22,True,+,0.52
intuitive,playful,100,0.4588022272288799,1.3151555180017562,13.151555180017562,1.8816977876740563e-23,9.024468981702107e-22,True,+,0.5
