trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
inspirational,rhetorical,99,0.4296211109618948,1.2480251211958373,12.41769316783325,7.833859440864908e-22,1.185983395676828e-19,True,+,0.6464646464646465
skeptical,casual,100,0.46999725759029387,1.246520436434865,12.465204364348649,5.245588591286169e-22,8.671500588491689e-20,True,+,0.47
cautious,confrontational,100,-0.2761440742015839,-1.2429237903753532,-12.429237903753531,6.252708331996083e-22,1.0161180930030243e-19,True,-,0.49
humble,confrontational,100,-0.33761210799217223,-1.2417098169401601,-12.4170981694016,6.634747588533878e-22,1.0602326646477137e-19,True,-,0.56
anxious,playful,100,0.4652171488106251,1.2402473152353461,12.402473152353464,7.126252952569027e-22,1.1201067755611776e-19,True,+,0.53
playful,spontaneous,100,0.45659214824438094,1.2387129407381952,12.387129407381952,7.6812578837573845e-22,1.185983395676828e-19,True,+,0.59
skeptical,provocative,100,0.3370324052870274,1.2380960266152707,12.380960266152707,7.916451535598351e-22,1.185983395676828e-19,True,+,0.44
inspirational,condescending,99,0.3199704069681842,1.2341262054734683,12.279400702501642,1.534542156661679e-21,2.0155055065852298e-19,True,+,0.4444444444444444
playful,risk_taking,100,0.2696418200060725,1.2332077054379227,12.332077054379228,1.005474063626289e-21,1.4831515880075165e-19,True,+,0.4
empathetic,subversive,100,0.3200158992409706,1.2317535457271227,12.317535457271227,1.0796394560707524e-21,1.5684216825464204e-19,True,+,0.42
entertaining,provocative,100,0.36625249318778513,1.2296775268533553,12.296775268533553,1.1951383963495665e-21,1.7102965588357677e-19,True,+,0.42
entertaining,whimsical,100,0.4194008123874664,1.228835062251093,12.288350622510931,1.2454750735487397e-21,1.756119853703723e-19,True,+,0.51
empathetic,humble,100,0.2893113538622856,1.2267661326858008,12.267661326858008,1.3783096984426403e-21,1.9152512157489905e-19,True,+,0.48
skeptical,reverent,100,-0.3687382405996323,-1.2263621975734516,-12.263621975734516,1.405858182366439e-21,1.925624036075631e-19,True,-,0.4
humble,dispassionate,100,-0.2880291196703911,-1.2258896104488815,-12.258896104488814,1.4387910845855775e-21,1.9429759040854248e-19,True,-,0.44
empathetic,playful,100,0.42904810458421705,1.2249649734390324,12.249649734390324,1.5054821900601186e-21,2.0048004497633913e-19,True,+,0.47
optimistic,entertaining,100,0.3604406782239675,1.2235279512499428,12.235279512499428,1.615341566478259e-21,2.0929587755937228e-19,True,+,0.55
cautious,empathetic,100,0.3401916429400444,1.2225450540335836,12.225450540335837,1.6950831296093906e-21,2.166994272892645e-19,True,+,0.51
empathetic,ritualistic,100,-0.458078680485487,-1.2164001043252484,-12.164001043252483,2.291414360586169e-21,2.8908001170131826e-19,True,-,0.62
anxious,casual,100,0.6344918301701545,1.2159666662880517,12.159666662880516,2.3406848192924772e-21,2.914608577581334e-19,True,+,0.56
speculative,risk_taking,100,0.27890027467161416,1.215477374690287,12.154773746902869,2.397583125851308e-21,2.9471829500849155e-19,True,+,0.37
inspirational,metaphorical,99,0.4413426510914408,1.2144561775813816,12.08368639610001,3.9855322005551384e-21,4.549200326062222e-19,True,+,0.5454545454545454
anxious,detached,100,-0.42263293415308,-1.2132811545358597,-12.132811545358596,2.6705679637708336e-21,3.2411905869157913e-19,True,-,0.6
narrative,entertaining,100,0.3629824565351009,1.2111567536230496,12.111567536230496,2.9642786969505642e-21,3.552688018295251e-19,True,+,0.5
pessimistic,rebellious,100,0.27734785825014113,1.2093609366409273,12.093609366409273,3.2377124857649846e-21,3.832492260927738e-19,True,+,0.44
anxious,formal,100,-0.6303087934851647,-1.2089201557683302,-12.089201557683301,3.3086092466223464e-21,3.8686518849530556e-19,True,-,0.6
skeptical,emotional,100,0.31503795623779296,1.208059055490699,12.080590554906989,3.4516378059913504e-21,3.987265455884948e-19,True,+,0.52
